Label,Text
0,"Hello Michael Gary Scott,
The Housing Authority of the City Alameda would like to thank you for taking the time to apply for our Summer 2024 Internship program. Unfortunately, you have not been selected to move on to the interview stage, but we encourage you to apply again next year. 
The Housing Authority is looking for temporary staffing and also has other positions available so if you are interested, please refer to the following link for more information: Careers at AHA - Housing Authority of the City of Alameda (alamedahsg.org).
We wish you the best in your future endeavors and hope to hear from you again!"
1,"Subject: Interview Success – UI/UX Designer at Microsoft

Sydney Johnson,

We’d like to formally offer you the UI/UX Designer position at Microsoft.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Kindly,

Emily Thompson
Microsoft Team"
1,"Subject: Interview Success – UI/UX Designer at Amazon

Dear Taylor Smith,

Great news! Good news!

You're joining us as our next UI/UX Designer at Amazon.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Sincerely,

David Chen
Recruitment Office – Amazon"
0,"Subject: Interview Decision – Data Analyst at IBM

Dear Alex Lee,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Cheers,

Liam Nguyen
Careers Team – IBM"
0,"Hello Michael Gary Scott ,
Many thanks for applying to Deals - Data & Analytics Intern - Summer 2024 - Women's Consulting Experience .
We regret to inform you that we will not be proceeding with your application to this role.
On PwC's website, you're able to discover other jobs that may meet your career aspirations. New jobs are posted frequently, so check back often.
Visit our careers page at www.pwc.com/jobs
If you are a current PwC employee, please access ""Find Jobs"" report in Workday to see other available opportunities.
We wish you all the best in your job search.
PwC
Network Structure Legal Entities Code of Conduct Member Firms Site Provider Legal Disclaimer ATS Privacy Statement Cookies Policy
This email was intended for"
0,"Subject: Interview Decision – DevOps Engineer at Oracle

Dear Jordan Walker,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Sincerely,

David Chen
Careers Team – Oracle"
1,"Subject: Interview Success – Product Manager at Adobe

Hi Sydney Walker,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Product Manager at Adobe.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Cheers,

Liam Nguyen
People & Culture – Adobe"
0,"Your application to Data Analyst at Luminize
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ 
 
Michael Gary Scott
Your update from Luminize
Luminize 
Data Analyst
Luminize · San Diego, California, United States
Applied on Feb 12
Thank you for your interest in the Data Analyst position at Luminize in San Diego, California, United States. Unfortunately, Luminize did not select your application to move forward in the hiring process.
Regards,
Luminize"
0,"Hi Michael Gary Scott,
Thank you so much for your interest in Atlassian and for your application to our Procurement Intern, 2023 Summer U.S. posting.
We did want to let you know that unfortunately, we do not offer U.S. work visa sponsorship to student graduates at this time and will not be able to move forward in either the intern or graduate role interview process.
That being said, we would like to still keep in touch. The information that you provided will be kept with us in case you are interested in future roles at Atlassian. In case you are also interested, we have offices in many other parts of the world including Amsterdam, Bengaluru, and Sydney just to name a few. If any of those locations are of interest, be sure to visit our careers site to learn more https://www.atlassian.com/company/careers. 
If anything on our end changes or we find a match open for you in the future, we’ll be in touch. We may also reach out with info and updates related to your career. In the meantime, best of luck on your job search! 
All the best, 
Atlassian Campus Recruiting"
0,"Subject: Interview Decision – IT Support Specialist at Microsoft

Hi Alex Walker,

Following the final stage of interviews, we regret to inform you that you were not selected for the IT Support Specialist role.
We hope you’ll consider applying to future openings.

Warm regards,

David Chen
Microsoft Hiring Team"
1,"Subject: Interview Success – Software Engineer at Oracle

Casey Lee,

We’d like to formally offer you the Software Engineer position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

Emily Thompson
Oracle Team"
0,"Subject: Interview Decision – Data Analyst at Google

Hi Jordan Walker,

Following the final stage of interviews, we regret to inform you that you were not selected for the Data Analyst role.
We hope you’ll consider applying to future openings.

Sincerely,

Sophie Patel
Google Hiring Team"
1,"Subject: Interview Success – IT Support Specialist at Meta

Hi Taylor Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the IT Support Specialist role at Meta.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Kindly,

Emily Thompson
Meta Hiring Team"
1,"Subject: Interview Success – AI Researcher at Atlassian

Dear Morgan Smith,

Great news! Good news!

You're joining us as our next AI Researcher at Atlassian.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

Emily Thompson
Recruitment Office – Atlassian"
1,"Subject: Interview Success – AI Researcher at Amazon

Hi Casey Lee,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of AI Researcher.

Expect formal documents from HR soon.

Warm regards,

Liam Nguyen
Recruitment – Amazon"
0,"Subject: Interview Decision – Software Engineer at Google

Dear Taylor Brown,

We appreciate your application for the Software Engineer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Google.

Kindly,

David Chen
Google Recruiting Office"
1,"Subject: Interview Success – Data Analyst at Atlassian

Hi Alex Lee,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Data Analyst.

Expect formal documents from HR soon.

Sincerely,

Amanda Lee
Recruitment – Atlassian"
0,"Subject: Interview Outcome – Cisco

Hi Jordan Johnson,

Unfortunately, you were not selected for the Data Analyst position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Kind regards,

Amanda Lee
HR – Cisco"
0,"Subject: Interview Decision – IT Support Specialist at Oracle

Hi Jordan Lee,

We enjoyed speaking with you but will not be offering you the position of IT Support Specialist at this time.
We appreciate your time and wish you well in your career journey.

Warm regards,

Liam Nguyen
Oracle People Operations"
0,"Subject: Interview Outcome – UI/UX Designer at IBM

Sydney Johnson,

We appreciate your time and effort, but we've chosen another candidate for the UI/UX Designer role.
We encourage you to apply again in the future.

Warm regards,

Emily Thompson
IBM Hiring Team"
0,"Your application to Data Analyst at Sono Bello
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ 
 
Michael Gary Scott
Your update from Sono Bello
Sono Bello 
Data Analyst
Sono Bello · Kirkland, Washington, United States
Applied on Jun 23
Thank you for your interest in the Data Analyst position at Sono Bello in Kirkland, Washington, United States. Unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in Sono Bello.
Regards,
Sono Bello"
0,"Subject: Interview Decision – Software Engineer at Adobe

Hi Jordan Johnson,

We enjoyed speaking with you but will not be offering you the position of Software Engineer at this time.
We appreciate your time and wish you well in your career journey.

Sincerely,

Amanda Lee
Adobe People Operations"
0,"Subject: Interview Decision – DevOps Engineer at Microsoft

Hi Jordan Brown,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Warm regards,

Liam Nguyen
Microsoft Hiring Team"
1,"Subject: Interview Success – AI Researcher at Oracle

Hi Casey Walker,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of AI Researcher.

Expect formal documents from HR soon.

Cheers,

David Chen
Recruitment – Oracle"
0,"Hi Micheal Gary Scott,
Thank you so much for taking the time to apply for the Data Scientist, Marketplace Product role. We know a lot of thought and consideration went into your application, and we genuinely appreciate your interest in joining the team here at Shipt. Unfortunately, we have made the decision to move forward with other candidates whose experience more closely aligns with our team's needs.
Thanks again for your interest in Shipt! We wish you the best of luck in your current search.
Regards,
The Recruiting Team at Shipt"
1,"Subject: Interview Success – Architecture Designer at IBM

Dear Sydney Johnson,

Great news! Good news!

You're joining us as our next Architecture Designer at IBM.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Cheers,

Amanda Lee
Recruitment Office – IBM"
1,"Subject: Interview Success – IT Support Specialist at IBM

Hi Jordan Walker,

After a detailed evaluation process, you’ve emerged as the final candidate for the IT Support Specialist role at IBM.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Best regards,

Liam Nguyen
IBM Hiring Team"
0,"Subject: Interview Decision – Software Engineer at Google

Hi Alex Johnson,

We enjoyed speaking with you but will not be offering you the position of Software Engineer at this time.
We appreciate your time and wish you well in your career journey.

Best regards,

Amanda Lee
Google People Operations"
1,"Subject: Interview Success – IT Support Specialist at Amazon

Alex Lee,

We’d like to formally offer you the IT Support Specialist position at Amazon.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

Sophie Patel
Amazon Team"
0,"Subject: Recruitment Update – Atlassian

Dear Taylor Johnson,

Although your background is strong, we’ve chosen to move forward with other candidates for the AI Researcher role.
Please stay connected with us for future opportunities.

Warm regards,

Olivia Lewis
Atlassian Talent Acquisition"
0,"Subject: Interview Decision – Product Manager at Amazon

Hello Jordan Walker,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Product Manager at Amazon was appreciated.

Sincerely,

Liam Nguyen
Amazon Recruitment"
0,"Subject: Interview Decision – DevOps Engineer at IBM

Hi Jordan Lee,

We enjoyed speaking with you but will not be offering you the position of DevOps Engineer at this time.
We appreciate your time and wish you well in your career journey.

Kindly,

Emily Thompson
IBM People Operations"
1,"Subject: Interview Success – AI Researcher at Amazon

Dear Casey Lee,

Great news! Good news!

You're joining us as our next AI Researcher at Amazon.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

Emily Thompson
Recruitment Office – Amazon"
1,"Subject: Interview Success – AI Researcher at Amazon

Hi Morgan Johnson,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of AI Researcher.

Expect formal documents from HR soon.

Best regards,

Sophie Patel
Recruitment – Amazon"
1,"Subject: Interview Success – Data Analyst at Meta

Hi Sydney Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Data Analyst at Meta.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

David Chen
People & Culture – Meta"
0,"Subject: Interview Decision – DevOps Engineer at Atlassian

Hi Jordan Lee,

We enjoyed speaking with you but will not be offering you the position of DevOps Engineer at this time.
We appreciate your time and wish you well in your career journey.

Warm regards,

Sophie Patel
Atlassian People Operations"
0,"Subject: Final Decision – IT Support Specialist at Atlassian

Hello Alex Johnson,

We truly appreciate your interest in joining Atlassian as a IT Support Specialist.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Best wishes,

Mia Robinson
People & Culture – Atlassian"
0,"{Other.Company
Dear Michael Gary Scott:
 
Thank you for expressing interest in the Early Careers Data Engineering and Data Science Intern career opportunity available with Aon. After careful review of your background, we regret to inform you that we have chosen to pursue other candidates whose skills, background, and education more closely align with the qualifications of the role.
 
We will keep your resume in our candidate database and will reach out in the future if a position becomes available that more closely matches your qualifications.
 
We encourage you to remain informed about employment opportunities at Aon by visiting our career website at http://jobs.aon.com and applying to those positions for which you feel you may be qualified.
 
Again, we appreciate your interest in Aon. We wish you all the best in your career search.
 
Regards,"
1,"Subject: Interview Success – Data Analyst at Meta

Hi Taylor Brown,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Data Analyst.

Expect formal documents from HR soon.

Sincerely,

Amanda Lee
Recruitment – Meta"
1,"Subject: Final Decision – You Passed the Interview

Dear Sydney Lee,

After reviewing your interview performance and application, we’re pleased to let you know that you’ve been selected for the AI Researcher position at Cisco.
Your passion and professionalism truly impressed our team.

Please expect onboarding instructions shortly.

Cheers,

Emily Thompson
HR Team – Cisco"
1,"Subject: Interview Success – Software Engineer at IBM

Hi Taylor Johnson,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at IBM.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Emily Thompson
IBM Hiring Team"
1,"Subject: Interview Success – IT Support Specialist at Amazon

Sydney Brown,

We’d like to formally offer you the IT Support Specialist position at Amazon.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Amanda Lee
Amazon Team"
1,"Subject: Interview Success – AI Researcher at Amazon

Dear Sydney Johnson,

Great news! Good news!

You're joining us as our next AI Researcher at Amazon.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

Liam Nguyen
Recruitment Office – Amazon"
0,"Dear Michael Gary Scott,
Thank you for your interest in Salesforce. Unfortunately, we will not be moving forward with your candidacy for the position.
We encourage you to continue your search on our Futureforce site for openings that may be a better match to your background. We regularly update the website with new opportunities.
We wish you the best of luck in your search and hope that you will continue to consider opportunities with Salesforce.
**Due to high volume, replies to this email will not be received.
Best regards,"
0,"Hi Micheal Gary Scott,
Thank you for your application to our open Senior Data Analyst position. Unfortunately, we have decided to pursue other candidates. 
That said, we would like to keep your resume in our system in case your experience is a fit for future roles.
We appreciate your understanding and wish you all the best in future.
Best,
Hiring Team
Vendelux"
0,"Subject: Interview Decision – UI/UX Designer at Adobe

Dear Alex Johnson,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Sincerely,

Amanda Lee
Careers Team – Adobe"
1,"Subject: Interview Success – DevOps Engineer at Amazon

Hi Jordan Smith,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a DevOps Engineer at Amazon.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Sincerely,

Amanda Lee
People & Culture – Amazon"
1,"Subject: Interview Success – Data Analyst at Google

Sydney Walker,

We’d like to formally offer you the Data Analyst position at Google.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Liam Nguyen
Google Team"
1,"Subject: Interview Success – Software Engineer at Google

Hi Morgan Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at Google.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Sincerely,

Sophie Patel
Google Hiring Team"
1,"Subject: Offer Confirmation – IT Support Specialist at Microsoft

Dear Casey Johnson,

After a careful and thorough review, we are excited to let you know that you are in an offer for the role of IT Support Specialist at Microsoft.
Our panel appreciated your professionalism and technical strength throughout the process. We will contact you shortly this month!

Best regards,

Emily Thompson
People & Culture – Microsoft"
1,"Subject: Interview Success – Data Analyst at Oracle

Dear Taylor Brown,

You’re in! The role of Data Analyst at Oracle is yours.

Next steps will include your offer package and our onboarding guide.

Kindly,

Amanda Lee
Oracle Onboarding Desk"
0,"Hello Michael Gary Scott,
Thank you for your time and interest in joining the Brightwell team. We appreciate your interest and thank you for the time you spent applying for the role. 
After a careful review of your resume, we regret to inform you that we will not be able to invite you to the next round of the hiring process for the Internship - Data Analyst role. We will keep your resume on hand and if a position opens that closely aligns, we will reach out to discuss more at that time. Thanks again for your interest in Brightwell.
We wish you all the best in your job search.
Regards,
- Brightwell"
0,"Subject: Interview Decision – Data Analyst at IBM

Hello Alex Brown,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Data Analyst at IBM was appreciated.

Kindly,

Sophie Patel
IBM Recruitment"
1,"Subject: Interview Success – Product Manager at Atlassian

Hi Casey Johnson,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Product Manager at Atlassian.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Cheers,

Emily Thompson
People & Culture – Atlassian"
1,"Subject: Interview Success – IT Support Specialist at Atlassian

Hi Casey Walker,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of IT Support Specialist.

Expect formal documents from HR soon.

Warm regards,

Amanda Lee
Recruitment – Atlassian"
0,"Subject: Interview Decision – IT Support Specialist at Adobe

Hi Taylor Lee,

Following the final stage of interviews, we regret to inform you that you were not selected for the IT Support Specialist role.
We hope you’ll consider applying to future openings.

Kindly,

Amanda Lee
Adobe Hiring Team"
1,"Subject: Interview Success – Product Manager at Meta

Dear Jordan Lee,

You’re in! The role of Product Manager at Meta is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

David Chen
Meta Onboarding Desk"
1,"Subject: Interview Success – Data Analyst at Google

Hi Alex Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the Data Analyst role at Google.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Best regards,

David Chen
Google Hiring Team"
0,"Subject: Interview Decision – AI Researcher at Oracle

Dear Casey Smith,

We appreciate your application for the AI Researcher position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Oracle.

Warm regards,

Sophie Patel
Oracle Recruiting Office"
1,"Subject: Interview Success – DevOps Engineer at Google

Dear Alex Brown,

Great news! Good news!

You're joining us as our next DevOps Engineer at Google.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

Amanda Lee
Recruitment Office – Google"
0,"Subject: Interview Decision – AI Researcher at Google

Hello Morgan Johnson,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for AI Researcher at Google was appreciated.

Sincerely,

David Chen
Google Recruitment"
1,"Subject: Interview Success – UI/UX Designer at Atlassian

Dear Jordan Walker,

You’re in! The role of UI/UX Designer at Atlassian is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

Emily Thompson
Atlassian Onboarding Desk"
0,"Subject: Interview Outcome – IBM

Dear Taylor Johnson,

Thank you for taking the time to interview for the Software Engineer role at IBM.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Cheers,

Sophie Patel
IBM Recruitment Team"
1,"Subject: Interview Success – AI Researcher at Oracle

Hi Jordan Brown,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of AI Researcher.

Expect formal documents from HR soon.

Kindly,

Liam Nguyen
Recruitment – Oracle"
1,"Subject: Interview Success – AI Researcher at Oracle

Dear Morgan Johnson,

You’re in! The role of AI Researcher at Oracle is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

Sophie Patel
Oracle Onboarding Desk"
0,"Subject: Interview Decision – IT Support Specialist at Oracle

Hi Casey Lee,

We enjoyed speaking with you but will not be offering you the position of IT Support Specialist at this time.
We appreciate your time and wish you well in your career journey.

Best regards,

Emily Thompson
Oracle People Operations"
1,"Subject: Interview Success – IT Support Specialist at IBM

Hi Jordan Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a IT Support Specialist at IBM.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Best regards,

Amanda Lee
People & Culture – IBM"
1,"Subject: Interview Success – Data Analyst at Microsoft

Jordan Lee,

We’d like to formally offer you the Data Analyst position at Microsoft.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Amanda Lee
Microsoft Team"
1,"Subject: Interview Success – Software Engineer at Atlassian

Morgan Smith,

We’d like to formally offer you the Software Engineer position at Atlassian.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

Emily Thompson
Atlassian Team"
0,"Subject: Interview Decision – Product Manager at Amazon

Dear Jordan Smith,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Sincerely,

Emily Thompson
Careers Team – Amazon"
0,"Microsoft 
Hi Michael Gary Scott,
Thank you for your interest in a career at Microsoft. Unfortunately, we will not be moving forward with your candidacy for the position of Business Analyst, 1736486 at this time. However, we’d like to encourage you to continue to explore other career opportunities on Microsoft Careers as we continually update openings on a daily basis. We look forward to considering you for other positions at Microsoft!
Thank you,
Microsoft Recruiting
Microsoft respects your privacy. To learn more, please read our Microsoft"
1,"Subject: Interview Success – Product Manager at Adobe

Dear Morgan Johnson,

You’re in! The role of Product Manager at Adobe is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

Liam Nguyen
Adobe Onboarding Desk"
1,"Subject: Interview Success – Data Analyst at Google

Hi Taylor Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Data Analyst at Google.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Sincerely,

Amanda Lee
People & Culture – Google"
0,"Subject: Interview Decision – UI/UX Designer at Meta

Dear Taylor Johnson,

We appreciate your application for the UI/UX Designer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Meta.

Best regards,

Amanda Lee
Meta Recruiting Office"
0,"Subject: Interview Decision – Software Engineer at Google

Dear Alex Smith,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Best regards,

Sophie Patel
Careers Team – Google"
0,"Subject: Interview Decision – DevOps Engineer at Adobe

Hi Taylor Brown,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Warm regards,

Amanda Lee
Adobe Hiring Team"
1,"Subject: Final Decision – You Passed the Interview

Hi Casey Brown,

Great news! You've officially passed the final stage of our interview process.
We're excited to offer you the position of IT Support Specialist at Cisco.

Our onboarding team will contact you shortly with your offer letter and next steps.

Best wishes,

Olivia Lewis
Recruitment – Cisco"
1,"Subject: Interview Success – Software Engineer at Meta

Hi Alex Smith,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Software Engineer at Meta.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Best regards,

David Chen
People & Culture – Meta"
1,"Subject: Interview Success – Software Engineer at Oracle

Hi Sydney Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Software Engineer at Oracle.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Emily Thompson
People & Culture – Oracle"
0,"Subject: Interview Decision – DevOps Engineer at Atlassian

Hi Jordan Johnson,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Cheers,

Emily Thompson
Atlassian Hiring Team"
1,"Subject: Interview Success – UI/UX Designer at IBM

Hi Sydney Brown,

After a detailed evaluation process, you’ve emerged as the final candidate for the UI/UX Designer role at IBM.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Sincerely,

Amanda Lee
IBM Hiring Team"
0,"Subject: Interview Decision – Data Analyst at Amazon

Dear Morgan Johnson,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Best regards,

Sophie Patel
Careers Team – Amazon"
1,"Subject: Interview Success – AI Researcher at IBM

Hi Taylor Brown,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of AI Researcher.

Expect formal documents from HR soon.

Warm regards,

Amanda Lee
Recruitment – IBM"
0,"Subject: Application Respond – IT Support Specialist at IBM

Hi Alex Smith,

Following the final stage of interviews, we regret to inform you that you were not selected for the IT Support Specialist role.
We hope you’ll consider applying to future openings.

Best regards,

David Chen
IBM Hiring Team"
1,"Subject: Interview Success – IT Support Specialist at Atlassian

Dear Casey Smith,

You’re in! The role of IT Support Specialist at Atlassian is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

Sophie Patel
Atlassian Onboarding Desk"
1,"Subject: Interview Success – UI/UX Designer at IBM

Hi Alex Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a UI/UX Designer at IBM.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Best regards,

David Chen
People & Culture – IBM"
1,"Subject: Interview Success – DevOps Engineer at Oracle

Hi Sydney Brown,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of DevOps Engineer.

Expect formal documents from HR soon.

Cheers,

Emily Thompson
Recruitment – Oracle"
1,"Subject: Interview Success – UI/UX Designer at Adobe

Morgan Brown,

We’d like to formally offer you the UI/UX Designer position at Adobe.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Amanda Lee
Adobe Team"
1,"Subject: Interview Success – Data Analyst at Google

Dear Alex Walker,

You’re in! The role of Data Analyst at Google is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

Sophie Patel
Google Onboarding Desk"
0,"Subject: Application Status – DevOps Engineer at Amazon

Hello Taylor Lee,

We truly appreciate your interest in joining Amazon as a DevOps Engineer.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Cheers,

Liam Nguyen
People & Culture – Amazon"
1,"Subject: Offer Confirmation – Software Engineer at Atlassian

Hi Alex Smith,

You're in!

We're excited to inform you that you've passed the final selection round for the Software Engineer role. The entire team at Atlassian was impressed.
Watch your inbox for your offer letter and onboarding steps.

Sincerely,

Emily Thompson
Atlassian Recruitment"
1,"Subject: Interview Success – AI Researcher at Adobe

Taylor Smith,

We’d like to formally offer you the AI Researcher position at Adobe.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Kindly,

Emily Thompson
Adobe Team"
0,"Subject: Interview Decision – UI/UX Designer at Oracle

Dear Taylor Walker,

We appreciate your application for the UI/UX Designer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Oracle.

Sincerely,

Amanda Lee
Oracle Recruiting Office"
0,"Subject: Interview Decision – AI Researcher at Adobe

Dear Sydney Johnson,

We appreciate your application for the AI Researcher position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Adobe.

Kindly,

Sophie Patel
Adobe Recruiting Office"
1,"Subject: Congratulations – Offer for AI CyberSecurity

Dear Sydney Johnson,

After reviewing your interview performance and application, we’re pleased to let you know that you’ve been selected for the AI Researcher position at Google.
Your passion and professionalism truly impressed our team.

Please expect onboarding instructions shortly.

Warm regards,

Jordan Kim
HR Team – Google"
